# timestamp	serial_output
2026-09-12T16:55:16.515	ADC=988  Voltage=835 mV  P_abs=98.2 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:55:17.255	ADC=971  Voltage=843 mV  P_abs=97.2 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:55:17.996	ADC=991  Voltage=841 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:55:18.735	ADC=973  Voltage=846 mV  P_abs=98.2 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:55:19.476	ADC=985  Voltage=846 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:55:20.217	ADC=971  Voltage=846 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:55:20.955	ADC=977  Voltage=835 mV  P_abs=99.0 kPa  P_gauge=1.9 kPa  Air=NORMAL
2026-09-12T16:55:21.696	ADC=965  Voltage=833 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:55:22.436	ADC=981  Voltage=841 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:55:23.176	ADC=975  Voltage=846 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:55:23.914	ADC=991  Voltage=846 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:55:24.656	ADC=983  Voltage=834 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:55:25.396	ADC=987  Voltage=838 mV  P_abs=98.4 kPa  P_gauge=1.3 kPa  Air=NORMAL
2026-09-12T16:55:26.876	ADC=973  Voltage=829 mV  P_abs=98.1 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:55:26.878	ADC=968  Voltage=844 mV  P_abs=97.4 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:55:27.616	ADC=981  Voltage=838 mV  P_abs=97.4 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:55:28.356	ADC=981  Voltage=846 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:55:29.095	ADC=971  Voltage=816 mV  P_abs=98.1 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:55:29.836	ADC=982  Voltage=841 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:55:30.574	ADC=949  Voltage=816 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:55:31.315	ADC=991  Voltage=830 mV  P_abs=98.1 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:55:32.055	ADC=965  Voltage=818 mV  P_abs=96.4 kPa  P_gauge=-0.7 kPa  Air=NORMAL
2026-09-12T16:55:32.796	ADC=983  Voltage=840 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:55:33.535	ADC=967  Voltage=846 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:55:34.275	ADC=981  Voltage=809 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:55:35.016	ADC=982  Voltage=835 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:55:35.755	ADC=981  Voltage=847 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:55:36.495	ADC=984  Voltage=848 mV  P_abs=96.8 kPa  P_gauge=-0.3 kPa  Air=NORMAL
2026-09-12T16:55:37.235	ADC=979  Voltage=833 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:55:37.975	ADC=967  Voltage=842 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:55:38.715	ADC=968  Voltage=830 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:55:39.455	ADC=987  Voltage=844 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:55:40.195	ADC=983  Voltage=841 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:55:40.933	ADC=978  Voltage=835 mV  P_abs=85.6 kPa  P_gauge=-11.5 kPa  Air=LOW
2026-09-12T16:55:41.675	ADC=850  Voltage=730 mV  P_abs=79.6 kPa  P_gauge=-17.6 kPa  Air=LOW
2026-09-12T16:55:42.415	ADC=843  Voltage=717 mV  P_abs=79.9 kPa  P_gauge=-17.3 kPa  Air=LOW
2026-09-12T16:55:43.155	ADC=825  Voltage=726 mV  P_abs=80.1 kPa  P_gauge=-17.0 kPa  Air=LOW
2026-09-12T16:55:43.895	ADC=842  Voltage=700 mV  P_abs=80.6 kPa  P_gauge=-16.5 kPa  Air=LOW
2026-09-12T16:55:44.635	ADC=840  Voltage=733 mV  P_abs=80.4 kPa  P_gauge=-16.8 kPa  Air=LOW
2026-09-12T16:55:45.375	ADC=829  Voltage=724 mV  P_abs=80.6 kPa  P_gauge=-16.5 kPa  Air=LOW
2026-09-12T16:55:46.116	ADC=843  Voltage=718 mV  P_abs=80.4 kPa  P_gauge=-16.8 kPa  Air=LOW
2026-09-12T16:55:46.855	ADC=843  Voltage=725 mV  P_abs=79.8 kPa  P_gauge=-17.4 kPa  Air=LOW
2026-09-12T16:55:47.594	ADC=851  Voltage=735 mV  P_abs=81.0 kPa  P_gauge=-16.1 kPa  Air=LOW
2026-09-12T16:55:48.334	ADC=848  Voltage=739 mV  P_abs=80.1 kPa  P_gauge=-17.0 kPa  Air=LOW
2026-09-12T16:55:49.074	ADC=853  Voltage=729 mV  P_abs=80.3 kPa  P_gauge=-16.9 kPa  Air=LOW
2026-09-12T16:55:49.815	ADC=829  Voltage=721 mV  P_abs=80.5 kPa  P_gauge=-16.6 kPa  Air=LOW
2026-09-12T16:55:50.554	ADC=849  Voltage=726 mV  P_abs=80.1 kPa  P_gauge=-17.0 kPa  Air=LOW
2026-09-12T16:55:51.293	ADC=843  Voltage=739 mV  P_abs=80.9 kPa  P_gauge=-16.3 kPa  Air=LOW
2026-09-12T16:55:52.035	ADC=841  Voltage=738 mV  P_abs=80.8 kPa  P_gauge=-16.3 kPa  Air=LOW
2026-09-12T16:55:52.775	ADC=845  Voltage=715 mV  P_abs=80.9 kPa  P_gauge=-16.2 kPa  Air=LOW
2026-09-12T16:55:53.514	ADC=841  Voltage=734 mV  P_abs=80.0 kPa  P_gauge=-17.1 kPa  Air=LOW
2026-09-12T16:55:54.254	ADC=823  Voltage=749 mV  P_abs=80.6 kPa  P_gauge=-16.6 kPa  Air=LOW
2026-09-12T16:55:54.995	ADC=827  Voltage=736 mV  P_abs=79.5 kPa  P_gauge=-17.6 kPa  Air=LOW
2026-09-12T16:55:55.735	ADC=824  Voltage=704 mV  P_abs=80.4 kPa  P_gauge=-16.7 kPa  Air=LOW
2026-09-12T16:55:56.474	ADC=829  Voltage=712 mV  P_abs=79.0 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:55:57.215	ADC=840  Voltage=729 mV  P_abs=79.5 kPa  P_gauge=-17.6 kPa  Air=LOW
2026-09-12T16:55:57.955	ADC=828  Voltage=714 mV  P_abs=78.7 kPa  P_gauge=-18.4 kPa  Air=LOW
2026-09-12T16:55:58.695	ADC=829  Voltage=710 mV  P_abs=78.6 kPa  P_gauge=-18.5 kPa  Air=LOW
2026-09-12T16:55:59.435	ADC=855  Voltage=725 mV  P_abs=79.3 kPa  P_gauge=-17.8 kPa  Air=LOW
2026-09-12T16:56:00.175	ADC=827  Voltage=707 mV  P_abs=79.1 kPa  P_gauge=-18.0 kPa  Air=LOW
2026-09-12T16:56:00.914	ADC=826  Voltage=722 mV  P_abs=79.0 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:56:01.654	ADC=828  Voltage=714 mV  P_abs=78.6 kPa  P_gauge=-18.5 kPa  Air=LOW
2026-09-12T16:56:02.395	ADC=830  Voltage=731 mV  P_abs=78.7 kPa  P_gauge=-18.4 kPa  Air=LOW
2026-09-12T16:56:03.135	ADC=825  Voltage=707 mV  P_abs=77.7 kPa  P_gauge=-19.4 kPa  Air=LOW
2026-09-12T16:56:03.875	ADC=809  Voltage=708 mV  P_abs=78.2 kPa  P_gauge=-19.0 kPa  Air=LOW
2026-09-12T16:56:04.615	ADC=831  Voltage=724 mV  P_abs=78.9 kPa  P_gauge=-18.2 kPa  Air=LOW
2026-09-12T16:56:05.355	ADC=830  Voltage=712 mV  P_abs=78.6 kPa  P_gauge=-18.6 kPa  Air=LOW
2026-09-12T16:56:06.094	ADC=807  Voltage=689 mV  P_abs=77.2 kPa  P_gauge=-20.0 kPa  Air=LOW
2026-09-12T16:56:06.834	ADC=838  Voltage=708 mV  P_abs=78.0 kPa  P_gauge=-19.2 kPa  Air=LOW
2026-09-12T16:56:07.575	ADC=828  Voltage=710 mV  P_abs=79.5 kPa  P_gauge=-17.6 kPa  Air=LOW
2026-09-12T16:56:08.314	ADC=823  Voltage=710 mV  P_abs=78.8 kPa  P_gauge=-18.4 kPa  Air=LOW
2026-09-12T16:56:09.054	ADC=829  Voltage=698 mV  P_abs=79.9 kPa  P_gauge=-17.3 kPa  Air=LOW
2026-09-12T16:56:09.794	ADC=841  Voltage=710 mV  P_abs=79.0 kPa  P_gauge=-18.1 kPa  Air=LOW
2026-09-12T16:56:10.534	ADC=827  Voltage=698 mV  P_abs=79.2 kPa  P_gauge=-18.0 kPa  Air=LOW
2026-09-12T16:56:11.274	ADC=840  Voltage=710 mV  P_abs=78.2 kPa  P_gauge=-18.9 kPa  Air=LOW
2026-09-12T16:56:12.015	ADC=816  Voltage=698 mV  P_abs=79.7 kPa  P_gauge=-17.4 kPa  Air=LOW
2026-09-12T16:56:12.755	ADC=837  Voltage=711 mV  P_abs=79.4 kPa  P_gauge=-17.8 kPa  Air=LOW
2026-09-12T16:56:13.493	ADC=836  Voltage=711 mV  P_abs=79.2 kPa  P_gauge=-18.0 kPa  Air=LOW
2026-09-12T16:56:14.234	ADC=825  Voltage=695 mV  P_abs=78.9 kPa  P_gauge=-18.2 kPa  Air=LOW
2026-09-12T16:56:14.974	ADC=970  Voltage=833 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:56:15.714	ADC=974  Voltage=829 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:56:16.454	ADC=978  Voltage=841 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:56:17.195	ADC=972  Voltage=835 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:17.934	ADC=968  Voltage=823 mV  P_abs=98.0 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:56:18.674	ADC=979  Voltage=842 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:19.413	ADC=983  Voltage=846 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:56:20.155	ADC=987  Voltage=841 mV  P_abs=98.0 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:56:20.895	ADC=972  Voltage=822 mV  P_abs=97.6 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:56:21.634	ADC=979  Voltage=841 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:56:22.374	ADC=978  Voltage=846 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:23.114	ADC=984  Voltage=840 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:56:23.854	ADC=977  Voltage=844 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:24.594	ADC=1000  Voltage=834 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:56:25.335	ADC=981  Voltage=838 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:56:26.074	ADC=985  Voltage=846 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:56:26.814	ADC=981  Voltage=830 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:27.554	ADC=982  Voltage=816 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:56:28.295	ADC=975  Voltage=832 mV  P_abs=98.9 kPa  P_gauge=1.7 kPa  Air=NORMAL
2026-09-12T16:56:29.035	ADC=982  Voltage=835 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:56:29.774	ADC=977  Voltage=834 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:56:31.254	ADC=990  Voltage=835 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:56:31.257	ADC=987  Voltage=834 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:56:31.995	ADC=959  Voltage=841 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:32.734	ADC=988  Voltage=842 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:33.474	ADC=983  Voltage=832 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:56:34.214	ADC=984  Voltage=845 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:34.954	ADC=981  Voltage=835 mV  P_abs=98.3 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:56:35.695	ADC=973  Voltage=835 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:56:36.432	ADC=977  Voltage=843 mV  P_abs=98.5 kPa  P_gauge=1.3 kPa  Air=NORMAL
2026-09-12T16:56:37.174	ADC=989  Voltage=837 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:56:37.914	ADC=959  Voltage=832 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:56:38.654	ADC=951  Voltage=818 mV  P_abs=97.0 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:56:39.394	ADC=967  Voltage=835 mV  P_abs=96.9 kPa  P_gauge=-0.3 kPa  Air=NORMAL
2026-09-12T16:56:40.134	ADC=989  Voltage=846 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:56:40.874	ADC=987  Voltage=830 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:41.614	ADC=973  Voltage=830 mV  P_abs=98.4 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:56:42.354	ADC=990  Voltage=848 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:43.094	ADC=975  Voltage=846 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:43.833	ADC=987  Voltage=841 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:44.574	ADC=981  Voltage=837 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:56:45.314	ADC=967  Voltage=844 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:56:46.054	ADC=980  Voltage=841 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:56:46.794	ADC=984  Voltage=842 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:47.534	ADC=981  Voltage=856 mV  P_abs=98.8 kPa  P_gauge=1.6 kPa  Air=NORMAL
2026-09-12T16:56:48.274	ADC=953  Voltage=834 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:56:49.014	ADC=978  Voltage=844 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:49.755	ADC=957  Voltage=848 mV  P_abs=97.1 kPa  P_gauge=0.0 kPa  Air=NORMAL
2026-09-12T16:56:50.493	ADC=974  Voltage=849 mV  P_abs=97.5 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:56:51.234	ADC=971  Voltage=840 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:56:51.974	ADC=982  Voltage=847 mV  P_abs=97.0 kPa  P_gauge=-0.2 kPa  Air=NORMAL
2026-09-12T16:56:52.713	ADC=959  Voltage=820 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:56:53.453	ADC=973  Voltage=854 mV  P_abs=98.5 kPa  P_gauge=1.4 kPa  Air=NORMAL
2026-09-12T16:56:54.194	ADC=991  Voltage=845 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:56:54.934	ADC=980  Voltage=847 mV  P_abs=98.4 kPa  P_gauge=1.3 kPa  Air=NORMAL
2026-09-12T16:56:55.674	ADC=987  Voltage=816 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:56:56.414	ADC=975  Voltage=840 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:57.154	ADC=955  Voltage=848 mV  P_abs=98.4 kPa  P_gauge=1.3 kPa  Air=NORMAL
2026-09-12T16:56:57.894	ADC=971  Voltage=840 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:56:58.632	ADC=953  Voltage=847 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:56:59.373	ADC=984  Voltage=830 mV  P_abs=98.3 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:57:00.113	ADC=981  Voltage=840 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:57:00.854	ADC=985  Voltage=843 mV  P_abs=98.4 kPa  P_gauge=1.3 kPa  Air=NORMAL
2026-09-12T16:57:01.593	ADC=983  Voltage=830 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:57:02.333	ADC=984  Voltage=820 mV  P_abs=98.1 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:57:03.073	ADC=966  Voltage=843 mV  P_abs=98.8 kPa  P_gauge=1.7 kPa  Air=NORMAL
2026-09-12T16:57:03.813	ADC=976  Voltage=849 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:57:04.552	ADC=981  Voltage=846 mV  P_abs=96.3 kPa  P_gauge=-0.9 kPa  Air=NORMAL
2026-09-12T16:57:05.293	ADC=973  Voltage=835 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:57:06.033	ADC=981  Voltage=834 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:57:06.773	ADC=975  Voltage=846 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:57:07.514	ADC=987  Voltage=840 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:57:08.253	ADC=971  Voltage=835 mV  P_abs=98.3 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:57:08.993	ADC=977  Voltage=834 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:09.733	ADC=975  Voltage=842 mV  P_abs=97.2 kPa  P_gauge=0.0 kPa  Air=NORMAL
2026-09-12T16:57:10.473	ADC=971  Voltage=844 mV  P_abs=98.6 kPa  P_gauge=1.5 kPa  Air=NORMAL
2026-09-12T16:57:11.215	ADC=988  Voltage=842 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:11.953	ADC=980  Voltage=846 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:57:12.693	ADC=975  Voltage=854 mV  P_abs=97.9 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:57:13.433	ADC=981  Voltage=835 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:57:14.173	ADC=979  Voltage=841 mV  P_abs=97.6 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:57:14.913	ADC=989  Voltage=830 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:57:15.653	ADC=983  Voltage=846 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:57:16.393	ADC=981  Voltage=841 mV  P_abs=97.6 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:57:17.132	ADC=975  Voltage=845 mV  P_abs=97.4 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:57:17.873	ADC=985  Voltage=841 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:57:18.614	ADC=987  Voltage=835 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:57:19.354	ADC=976  Voltage=835 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:57:20.092	ADC=978  Voltage=830 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:57:20.833	ADC=992  Voltage=848 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:21.573	ADC=986  Voltage=841 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:57:22.312	ADC=971  Voltage=846 mV  P_abs=98.4 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:57:23.053	ADC=973  Voltage=835 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:57:23.793	ADC=957  Voltage=844 mV  P_abs=98.8 kPa  P_gauge=1.7 kPa  Air=NORMAL
2026-09-12T16:57:24.534	ADC=968  Voltage=845 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:25.272	ADC=984  Voltage=840 mV  P_abs=97.1 kPa  P_gauge=-0.1 kPa  Air=NORMAL
2026-09-12T16:57:26.012	ADC=985  Voltage=834 mV  P_abs=98.6 kPa  P_gauge=1.5 kPa  Air=NORMAL
2026-09-12T16:57:26.752	ADC=979  Voltage=841 mV  P_abs=97.8 kPa  P_gauge=0.7 kPa  Air=NORMAL
2026-09-12T16:57:27.492	ADC=976  Voltage=845 mV  P_abs=97.5 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:57:28.233	ADC=981  Voltage=846 mV  P_abs=98.0 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:57:28.971	ADC=958  Voltage=840 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:57:29.713	ADC=987  Voltage=835 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:57:30.454	ADC=977  Voltage=840 mV  P_abs=98.2 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:57:31.192	ADC=983  Voltage=837 mV  P_abs=98.2 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:57:31.932	ADC=968  Voltage=823 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:57:32.672	ADC=973  Voltage=841 mV  P_abs=97.4 kPa  P_gauge=0.3 kPa  Air=NORMAL
2026-09-12T16:57:33.412	ADC=979  Voltage=849 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:57:34.153	ADC=995  Voltage=848 mV  P_abs=98.5 kPa  P_gauge=1.4 kPa  Air=NORMAL
2026-09-12T16:57:34.893	ADC=982  Voltage=845 mV  P_abs=99.1 kPa  P_gauge=1.9 kPa  Air=NORMAL
2026-09-12T16:57:35.631	ADC=941  Voltage=847 mV  P_abs=98.0 kPa  P_gauge=0.9 kPa  Air=NORMAL
2026-09-12T16:57:36.373	ADC=958  Voltage=840 mV  P_abs=97.5 kPa  P_gauge=0.4 kPa  Air=NORMAL
2026-09-12T16:57:37.112	ADC=982  Voltage=834 mV  P_abs=98.4 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:57:37.853	ADC=985  Voltage=835 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:57:38.593	ADC=949  Voltage=840 mV  P_abs=98.7 kPa  P_gauge=1.5 kPa  Air=NORMAL
2026-09-12T16:57:39.333	ADC=987  Voltage=840 mV  P_abs=98.2 kPa  P_gauge=1.1 kPa  Air=NORMAL
2026-09-12T16:57:40.072	ADC=983  Voltage=834 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:40.812	ADC=979  Voltage=846 mV  P_abs=98.4 kPa  P_gauge=1.2 kPa  Air=NORMAL
2026-09-12T16:57:41.553	ADC=958  Voltage=837 mV  P_abs=97.7 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:42.292	ADC=984  Voltage=841 mV  P_abs=97.4 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:57:43.032	ADC=989  Voltage=846 mV  P_abs=97.8 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:57:43.773	ADC=970  Voltage=835 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:44.512	ADC=971  Voltage=816 mV  P_abs=97.3 kPa  P_gauge=0.1 kPa  Air=NORMAL
2026-09-12T16:57:45.250	ADC=980  Voltage=846 mV  P_abs=97.9 kPa  P_gauge=0.8 kPa  Air=NORMAL
2026-09-12T16:57:45.992	ADC=983  Voltage=841 mV  P_abs=97.3 kPa  P_gauge=0.2 kPa  Air=NORMAL
2026-09-12T16:57:46.732	ADC=982  Voltage=837 mV  P_abs=98.1 kPa  P_gauge=1.0 kPa  Air=NORMAL
2026-09-12T16:57:48.212	ADC=987  Voltage=840 mV  P_abs=96.9 kPa  P_gauge=-0.2 kPa  Air=NORMAL
2026-09-12T16:57:48.952	ADC=973  Voltage=846 mV  P_abs=97.1 kPa  P_gauge=-0.0 kPa  Air=NORMAL
2026-09-12T16:57:48.955	ADC=963  Voltage=843 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
2026-09-12T16:57:49.692	ADC=947  Voltage=829 mV  P_abs=97.7 kPa  P_gauge=0.6 kPa  Air=NORMAL
2026-09-12T16:57:50.433	ADC=998  Voltage=818 mV  P_abs=97.6 kPa  P_gauge=0.5 kPa  Air=NORMAL
